title;author;date;link;pdf_link;query;search_engine;nr_found;cite_count;doi;nix;nix;nix;nix;;;;
Enabling Workers to Enter Industry 4.0: A Layered Mobile Learning Architecture;A Engelmann, G Schwabe - … of the 51st …, 2018 - scholarspace.manoa.hawaii.edu;2018;https://scholarspace.manoa.hawaii.edu/handle/10125/49892;https://scholarspace.manoa.hawaii.edu/bitstream/10125/49892/paper0005.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;1;No DOI available;;;;;;;;
Providing Adaptability in Survivable Systems through Situation Awareness;D Öster - 2006 - diva-portal.org;2006;http://www.diva-portal.org/smash/record.jsf?pid=diva2:2519;http://www.diva-portal.org/smash/get/diva2:2519/FULLTEXT01.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;2;No DOI available;;;;;;;;
Towards a Future Internet: Node Collaboration for Autonomic Communication.;T Zseby, T Hirsch, M Kleis… - Future Internet …, 2009 - books.google.com;2009;https://books.google.de/books?hl=de&lr=&id=SRTvAgAAQBAJ&oi=fnd&pg=PA123&dq=situation-aware+AND+decentralized+composition+AND+reconfig*&ots=qD60PQLGoQ&sig=sTa5mIN_ydSJw4gR94SsG4xoqtQ;https://www.researchgate.net/profile/Stefan_Wesner/publication/215537328_Above_the_Clouds_From_Grids_to_Service-_oriented_Operating_Systems/links/0fcfd50bc563badad8000000/Above-the-Clouds-From-Grids-to-Service-oriented-Operating-Systems.pdf#page=144;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;2;No DOI available;;;;;;;;
Requirement analysis for autonomous systems and intelligent agents in future Danish electric power systems;A Saleem, M Lind - International Journal of Engineering, Science and …, 2010 - ajol.info;2010;https://www.ajol.info/index.php/ijest/article/view/59174;https://www.ajol.info/index.php/ijest/article/viewFile/59174/47476;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;17;No DOI available;;;;;;;;
Towards self-organizing knowledge networks for smart world infrastructures;M Baumgarten, N Bicocchi, KJ Curran… - … on Systems Science …, 2006 - uir.ulster.ac.uk;2006;http://uir.ulster.ac.uk/11618/;http://uir.ulster.ac.uk/11618/1/Towards_Self-Organizing_Knowledge_Networks_for_Smart_World_Infrastructures.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;22;No DOI available;;;;;;;;
Advanced Radio Resource Management for IMT-Advanced in the Framework of WINNER+ Project;JF Monserrat, A Saul, G Auer, T Clessienne… - Proceedings of the ICT …, 2009 - Citeseer;2009;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.670.1993&rep=rep1&type=pdf;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.670.1993&rep=rep1&type=pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;7;No DOI available;;;;;;;;
Fujitsu's Activities for Next-Generation Network;VKHVT Chujo, VK Kumatani, VA Hakata - FUJITSU Sci. Tech. J, 2006 - fujitsu.com;2006;https://www.fujitsu.com/global/documents/about/resources/publications/fstj/archives/vol42-4/paper01.pdf;https://www.fujitsu.com/global/documents/about/resources/publications/fstj/archives/vol42-4/paper01.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;3;No DOI available;;;;;;;;
A tool set for the evaluation of security and reliability in smart grids;J Chinnow, J Tonn, K Bsufka, T Konnerth… - … Workshop on Smart …, 2012 - Springer;2012;https://link.springer.com/chapter/10.1007/978-3-642-38030-3_3;No PDF available;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;4;No DOI available;;;;;;;;
The cascadas framework for autonomic communications;L Baresi, A Di Ferdinando, A Manzalini… - Autonomic …, 2009 - Springer;2009;https://link.springer.com/chapter/10.1007/978-0-387-09753-4_6;https://www.researchgate.net/profile/Luciano_Baresi/publication/226576802_The_CASCADAS_framework_for_autonomic_communications/links/00b49521b31d9ad842000000/The-CASCADAS-framework-for-autonomic-communications.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;37;No DOI available;;;;;;;;
Patented intelligence: Cloning human decision models for Industry 4.0;V Terziyan, S Gryshko, M Golovianko - Journal of manufacturing systems, 2018 - Elsevier;2018;https://www.sciencedirect.com/science/article/pii/S0278612518300608;No PDF available;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;4;No DOI available;;;;;;;;
Social Collective Awareness in Socio-Technical Urban Superorganisms;N Bicocchi, A Cecaj, D Fontana, M Mamei… - Social Collective …, 2014 - Springer;2014;https://link.springer.com/chapter/10.1007/978-3-319-08681-1_11;No PDF available;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Self-Management Approaches for Autonomic Communication;N Bicocchi, F Zambonelli - Citeseer;No year available;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.519.9125&rep=rep1&type=pdf;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.519.9125&rep=rep1&type=pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Opf: a distributed context-sensing framework for ubiquitous computing environments;M Van Kleek, K Kunze, K Partridge - International Symposium on …, 2006 - Springer;2006;https://link.springer.com/chapter/10.1007/11890348_7;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.377.5176&rep=rep1&type=pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;7;No DOI available;;;;;;;;
Machine intelligence techniques for next-generation context-aware wireless networks;TE Bogale, X Wang, LB Le - arXiv preprint arXiv:1801.04223, 2018 - arxiv.org;1801;https://arxiv.org/abs/1801.04223;https://arxiv.org/pdf/1801.04223;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;9;No DOI available;;;;;;;;
Swarming coordination of multiple UAV's for collaborative sensing;"HVD Parunak, S Brueckner, J Odell - 2nd AIAA"" Unmanned Unlimited"" …, 2003 - arc.aiaa.org";2003;https://arc.aiaa.org/doi/pdf/10.2514/6.2003-6525;https://pdfs.semanticscholar.org/cc23/5b2ea4e3fac8ce8e7a691a6cda7be2d2587f.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;92;No DOI available;;;;;;;;
Managing invisible users in interactive networked collaborative environment;Z Idrus, SZZ Abidin, N Omar… - Proceedings of the 5th …, 2011 - researchgate.net;2011;https://www.researchgate.net/profile/N_Omar/publication/267365474_Managing_Invisible_Users_in_Interactive_Networked_Collaborative_Environment/links/583516a008aef19cb81f9700.pdf;https://www.researchgate.net/profile/N_Omar/publication/267365474_Managing_Invisible_Users_in_Interactive_Networked_Collaborative_Environment/links/583516a008aef19cb81f9700.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;1;No DOI available;;;;;;;;
Actor-Agent Communities in Dynamic Environments;N Wijngaards, K Nieuwenhuis… - Proceedings of the …, 2004 - njewijngaards.dds.nl;2004;http://www.njewijngaards.dds.nl/pubs/TNO_ws_AAC_paper_November_2004.pdf;http://www.njewijngaards.dds.nl/pubs/TNO_ws_AAC_paper_November_2004.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;3;No DOI available;;;;;;;;
Introducing Network Situation Awareness into Software Defined Wireless Networks.;X Zhao, T Lei, Z Lu, X Wen… - KSII Transactions on …, 2018 - search.ebscohost.com;2018;http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=19767277&AN=129006789&h=VTX4CW%2BgOmcFoEzJwCZyNx35sFHOnI045H2HmpDWbNl4XhQBZ5%2BetjRD5VC8LS9hHgqxtkH780ZNhpc9tuYe1A%3D%3D&crl=c;No PDF available;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Coordination of distributed systems through self-organizing group topologies;S Guinea, P Saeedi - … for Adaptive and Self-Managing Systems …, 2012 - ieeexplore.ieee.org;2012;https://ieeexplore.ieee.org/abstract/document/6224392/;https://ieeexplore.ieee.org/iel5/6220308/6224384/06224392.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;10;No DOI available;;;;;;;;
Review on Self Organization in Next Generation Mobile Network;S Bairagi, S Verma, C Kaul - International Journal of Computer …, 2015 - Citeseer;2015;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.695.3235&rep=rep1&type=pdf;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.695.3235&rep=rep1&type=pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Review of Nature Inspired Algorithms;S Sukale, TD Biradar - International Journal of Computer …, 2015 - pdfs.semanticscholar.org;2015;https://pdfs.semanticscholar.org/a2a9/8b8c545d4b7712cad13c997eb2adb889e60c.pdf;https://pdfs.semanticscholar.org/a2a9/8b8c545d4b7712cad13c997eb2adb889e60c.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;1;No DOI available;;;;;;;;
Automatic Self Healing Using Immune Systems;JA Chaudhry - … of Multimedia Technology and Networking, Second …, 2009 - igi-global.com;2009;https://www.igi-global.com/chapter/automatic-self-healing-using-immune/17389;No PDF available;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;1;No DOI available;;;;;;;;
Engineering contextual information for pervasive multiagent systems;G Castelli, M Mamei, F Zambonelli - International Workshop on …, 2007 - Springer;2007;https://link.springer.com/chapter/10.1007/978-3-540-85029-8_15;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.110.3131&rep=rep1&type=pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;3;No DOI available;;;;;;;;
Logic programming as a service (LPaaS): Intelligence for the IoT;R Calegari, E Denti, S Mariani… - 2017 IEEE 14th …, 2017 - ieeexplore.ieee.org;2017;https://ieeexplore.ieee.org/abstract/document/8000070/;https://ieeexplore.ieee.org/iel7/7990365/8000054/08000070.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;9;No DOI available;;;;;;;;
Pervasive computing: Enabling technologies and challenges;M Kumar, SK Das - Handbook of Nature-Inspired and Innovative …, 2006 - Springer;2006;https://link.springer.com/chapter/10.1007/0-387-27705-6_19;No PDF available;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;12;No DOI available;;;;;;;;
RESTful service architectures for pervasive networking environments;M Caporuscio, M Funaro, C Ghezzi - REST: from Research to Practice, 2011 - Springer;2011;https://link.springer.com/chapter/10.1007/978-1-4419-8303-9_18;https://www.researchgate.net/profile/Mauro_Caporuscio/publication/278715839_RESTful_Service_Architectures_for_Pervasive_Networking_Environments/links/5b2a2848a6fdcc72db4c7c60/RESTful-Service-Architectures-for-Pervasive-Networking-Environments.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;9;No DOI available;;;;;;;;
Aggregation dynamics in overlay networks and their implications for self-organized distributed applications;F Saffre, R Tateson, J Halloy, M Shackleton… - The Computer …, 2009 - ieeexplore.ieee.org;2009;https://ieeexplore.ieee.org/abstract/document/8129899/;https://academic.oup.com/comjnl/article-pdf/52/4/397/1692799/bxn017.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;56;No DOI available;;;;;;;;
A computational intelligence method for traversing dynamically constructed networks of knowledge;K Curran, M Baumgarten, M Mulvenna… - Telecommunication …, 2009 - Springer;2009;https://link.springer.com/article/10.1007/s11235-008-9128-7;https://link.springer.com/content/pdf/10.1007/s11235-008-9128-7.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;2;No DOI available;;;;;;;;
PROACTIVE MONITORING AND CONTROL OF WORKFLOW EXECUTION IN ADAPTIVE SERVICE-BASED SYSTEMS;SS YAU, D HUANG - Adaptive Control Approach For Software …, 2011 - World Scientific;2011;https://www.worldscientific.com/doi/abs/10.1142/9789814340922_0008;No PDF available;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;1;No DOI available;;;;;;;;
3.1 Composition and Decomposition of Assurances;J Andersson, B Schmerl, L Baresi, Y Brun… - … Engineering for Self … - researchgate.net;No year available;https://www.researchgate.net/profile/Romain_Rouvoy/publication/278815888_Feedbacks_Control_Loops_as_1st_Class_Entities_-_The_SALTY_Experiment/links/56e41ce608ae98445c1eefe6/Feedbacks-Control-Loops-as-1st-Class-Entities-The-SALTY-Experiment.pdf#page=6;https://www.researchgate.net/profile/Romain_Rouvoy/publication/278815888_Feedbacks_Control_Loops_as_1st_Class_Entities_-_The_SALTY_Experiment/links/56e41ce608ae98445c1eefe6/Feedbacks-Control-Loops-as-1st-Class-Entities-The-SALTY-Experiment.pdf#page=6;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Adaptive Supervisory Framework for Cyber-Physical Systems;J Leitao, P Gil, B Ribeiro, A Cardoso - 2017 - cisuc.uc.pt;2017;https://www.cisuc.uc.pt/ckfinder/userfiles/files/TR%202018-01.pdf;https://www.cisuc.uc.pt/ckfinder/userfiles/files/TR%202018-01.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Subject-oriented process design across organizational control layers;M Neubauer, C Stary, F Krenn - 2014 12th IEEE International …, 2014 - ieeexplore.ieee.org;2014;https://ieeexplore.ieee.org/abstract/document/6945549/;https://ieeexplore.ieee.org/iel7/6926648/6945470/06945549.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;3;No DOI available;;;;;;;;
What is SINS?;R Bharadwaj - 29th Annual International Computer Software …, 2005 - ieeexplore.ieee.org;2005;https://ieeexplore.ieee.org/abstract/document/1508068/;https://ieeexplore.ieee.org/iel5/10076/32309/01508068.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Situation Awareness in Computer Systems;L Kojo - 2017 - dspace.cc.tut.fi;2017;https://dspace.cc.tut.fi/dpub/handle/123456789/25310;https://dspace.cc.tut.fi/dpub/bitstream/handle/123456789/25310/Kojo.pdf?sequence=1;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;No cite count available;No DOI available;;;;;;;;
Network functions supporting reconfiguration in B3G environments;M Dillinger, N Alonistioti, N Olaziregi, T Wiebke - Frequenz, 2004 - degruyter.com;2004;https://www.degruyter.com/view/j/freq.2004.58.5-6/freq.2004.58.5-6.121/freq.2004.58.5-6.121.xml;http://scholar.google.de/scholar?output=instlink&nossl=1&q=info:_XK-ph28SYgJ:scholar.google.com/&hl=de&as_sdt=0,5&scillfp=15948228169338172759&oi=lle;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;1;No DOI available;;;;;;;;
Towards an adaptive maturity model for smart grids;S Rohjans, M Uslar, A Cleven, R Winter… - Proceedings of the …, 2011 - researchgate.net;2011;https://www.researchgate.net/profile/Mathias_Uslar2/publication/263264156_Towards_an_Adaptive_Maturity_Model_for_Smart_Grids/links/5479d5190cf2a961e487acdb.pdf;https://www.researchgate.net/profile/Mathias_Uslar2/publication/263264156_Towards_an_Adaptive_Maturity_Model_for_Smart_Grids/links/5479d5190cf2a961e487acdb.pdf;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;6;No DOI available;;;;;;;;
Solar power for Wireless Sensor Networks in Environment Monitoring Applications-A Review;RA Roseline, P Sumathi - International Journal of Scientific and Research …, 2014 - Citeseer;2014;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.657.1278&rep=rep1&type=pdf#page=414;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.657.1278&rep=rep1&type=pdf#page=414;situation-aware+AND+decentralized+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;3;No DOI available;;;;;;;;
