title;author;date;link;pdf_link;query;search_engine;nr_found;cite_count;doi;nix;nix;nix;nix;;;;
A Design Space for Context-Sensitive User Interfaces.;J Vanderdonckt, D Grolaux, P Van Roy, Q Limbourg… - IASSE, 2005 - researchgate.net;2005;https://www.researchgate.net/profile/Benoit_Macq/publication/220828766_A_Design_Space_for_Context-Sensitive_User_Interfaces/links/09e4150b205f11e191000000.pdf;https://www.researchgate.net/profile/Benoit_Macq/publication/220828766_A_Design_Space_for_Context-Sensitive_User_Interfaces/links/09e4150b205f11e191000000.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;39;No DOI available;;;;;;;;
Beyond prototypes: Challenges in deploying ubiquitous systems;N Davies, HW Gellersen - IEEE Pervasive computing, 2002 - ieeexplore.ieee.org;2002;https://ieeexplore.ieee.org/abstract/document/993142/;https://ieeexplore.ieee.org/iel5/7756/21413/00993142.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;334;No DOI available;;;;;;;;
Context-sensitive pagination as a function of table sort order;AD Munter - US Patent 8,326,835, 2012 - Google Patents;2012;https://patents.google.com/patent/US8326835B1/en;https://patentimages.storage.googleapis.com/80/3b/b2/cc1b758aa1d158/US8326835.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;12;No DOI available;;;;;;;;
An XML-based implementation of manufacturing route sheet documents for context-sensitive and web-based process planning;CJ Hu, ZZ Li, L Zheng, N Li, PH Wen - International Journal of …, 2008 - Taylor & Francis;2008;https://www.tandfonline.com/doi/abs/10.1080/09511920701370738;https://www.tandfonline.com/doi/full/10.1080/09511920701370738;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;14;No DOI available;;;;;;;;
Word matching with context sensitive character to sound correlating;R Gandhi, C Liao - US Patent App. 11/318,826, 2007 - Google Patents;2007;https://patents.google.com/patent/US20070150279A1/en;No PDF available;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;55;No DOI available;;;;;;;;
Method and apparatus for efficient and flexible surveillance visualization with context sensitive privacy preserving and power lens data mining;L Liu, KC Lee, J Yu, HT Ozdemir… - US Patent App. 11 …, 2008 - Google Patents;2008;https://patents.google.com/patent/US20080198159A1/en;No PDF available;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;69;No DOI available;;;;;;;;
Information distribution method and system;CP Hahn, PV Gissel - US Patent 7,243,156, 2007 - Google Patents;2007;https://patents.google.com/patent/US7243156B2/en;No PDF available;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;33;No DOI available;;;;;;;;
Turning Web 2.0 social software into versatile collaborative learning solutions;D Gillet, S El Helou, CM Yu… - … conference on advances …, 2008 - ieeexplore.ieee.org;2008;https://ieeexplore.ieee.org/abstract/document/4455977/;https://ieeexplore.ieee.org/iel5/4455942/4455943/04455977.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;82;No DOI available;;;;;;;;
Association of multiple objects in a table cell with visual components;R Hagarty - US Patent App. 10/286,666, 2004 - Google Patents;2004;https://patents.google.com/patent/US20040085367A1/en;No PDF available;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;23;No DOI available;;;;;;;;
Practical context-sensitive CFI;V Van der Veen, D Andriesse, E Göktaş… - Proceedings of the …, 2015 - dl.acm.org;2015;https://dl.acm.org/citation.cfm?id=2813673;https://www.vvdveen.com/publications/PathArmor.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;108;No DOI available;;;;;;;;
Configuring devices using context histories;J Helander - US Patent 7,680,906, 2010 - Google Patents;2010;https://patents.google.com/patent/US7680906B2/en;https://patentimages.storage.googleapis.com/e4/2a/19/d4b65880b38553/US7680906.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;22;No DOI available;;;;;;;;
System and method for integrating network services;R Sullivan, D Vrsalovic, M Aganagic - US Patent App. 09/895,999, 2003 - Google Patents;2003;https://patents.google.com/patent/US20030005090A1/en;No PDF available;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;46;No DOI available;;;;;;;;
Designing context awareness middleware architecture for personal healthcare information system;M Sain, HJ Lee, WY Chung - 2010 The 12th International …, 2010 - ieeexplore.ieee.org;2010;https://ieeexplore.ieee.org/abstract/document/5440347/;https://ieeexplore.ieee.org/iel5/5433809/5440109/05440347.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;9;No DOI available;;;;;;;;
Service-Oriented Computing Imperatives in Ad Hoc Wireless Settings;R Sen, R Handorean, GC Roman… - Service-oriented software …, 2005 - igi-global.com;2005;https://www.igi-global.com/chapter/service-oriented-computing-imperatives-hoc/28958;https://openscholarship.wustl.edu/cgi/viewcontent.cgi?article=2024&context=cse_research;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;23;No DOI available;;;;;;;;
Architecture framework for software test tool;S Chang-Ai, L Chao, J Mao-Zhong… - … on Technology of Object …, 2000 - ieeexplore.ieee.org;2000;https://ieeexplore.ieee.org/abstract/document/885896/;https://ieeexplore.ieee.org/iel5/7108/19142/00885896.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;12;No DOI available;;;;;;;;
A ubiquitous context-sensitive multimodal multimedia computing system and its machine learning-based reconfiguration at the architectural level;MD Hina, A Ramdane-Cherif… - … Symposium on Multimedia …, 2005 - ieeexplore.ieee.org;2005;https://ieeexplore.ieee.org/abstract/document/1565886/;https://ieeexplore.ieee.org/iel5/10471/33218/01565886.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;8;No DOI available;;;;;;;;
K-Trek: a peer-to-peer approach to distribute knowledge in large environments;P Busetta, P Bouquet, G Adami, M Bonifacio… - … Workshop on Agents …, 2003 - Springer;2003;https://link.springer.com/chapter/10.1007/978-3-540-25840-7_18;http://eprints.biblio.unitn.it/archive/00000427/01/033.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;9;No DOI available;;;;;;;;
System and methods for automatically selecting  mapping and designating components for digital cable service distribution systems;R Booth - US Patent App. 09/932,289, 2002 - Google Patents;2002;https://patents.google.com/patent/US20020032908A1/en;No PDF available;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;17;No DOI available;;;;;;;;
An energy-efficient object discovery protocol for context-sensitive middleware for ubiquitous computing;SS Yau, F Karim - … Transactions on Parallel and Distributed …, 2003 - ieeexplore.ieee.org;2003;https://ieeexplore.ieee.org/abstract/document/1247669/;https://ieeexplore.ieee.org/iel5/71/27943/01247669.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;21;No DOI available;;;;;;;;
Dynamic contextual service ranking;A Bottaro, RS Hall - International Conference on Software Composition, 2007 - Springer;2007;https://link.springer.com/chapter/10.1007/978-3-540-77351-1_10;http://www.academia.edu/download/4419836/software_composition__6_conf.__sc_2007_lncs4829__springer__2007__isbn_9783540773504__289s__csln_.pdf#page=137;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;24;No DOI available;;;;;;;;
Energy efficiency improvement through context sensitive self-learning of machine availability;JL Bittencourt, R Bonefeld, S Scholze… - 2011 9th IEEE …, 2011 - ieeexplore.ieee.org;2011;https://ieeexplore.ieee.org/abstract/document/6034843/;https://ieeexplore.ieee.org/iel5/6029399/6034824/06034843.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;16;No DOI available;;;;;;;;
Explicit namespaces;F Achermann, O Nierstrasz - Joint Modular Languages Conference, 2000 - Springer;2000;https://link.springer.com/chapter/10.1007/10722581_8;https://pdfs.semanticscholar.org/d98f/9e34e265f2667014012f460ca40a6a8a173b.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;41;No DOI available;;;;;;;;
Client-server system with central application management allowing an administrator to configure user and group contexts during application configuration without …;KF Hayes Jr - US Patent 6,237,092, 2001 - Google Patents;2001;https://patents.google.com/patent/US6237092B1/en;No PDF available;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;153;No DOI available;;;;;;;;
A middleware-based application framework for active space applications;M Roman, RH Campbell - Proceedings of the ACM/IFIP/USENIX 2003 …, 2003 - dl.acm.org;2003;https://dl.acm.org/citation.cfm?id=1515945;https://link.springer.com/content/pdf/10.1007/3-540-44892-6_22.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;58;No DOI available;;;;;;;;
Tool supported test frameworks in TTCN-3;I Schieferdecker, T Vassiliou-Gioles - Electronic Notes in Theoretical …, 2003 - Elsevier;2003;https://www.sciencedirect.com/science/article/pii/S1571066104808223;https://www.sciencedirect.com/science/article/pii/S1571066104808223/pdf?md5=19764bf555410ba875ed57fb83f023b6&isDTMRedir=Y&pid=1-s2.0-S1571066104808223-main.pdf&_valck=1;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;7;No DOI available;;;;;;;;
The design of a novel autonomic management methodology and architecture for next generation and future internet systems;S van der Meer, J Strassner… - 2009 Sixth IEEE …, 2009 - ieeexplore.ieee.org;2009;https://ieeexplore.ieee.org/abstract/document/4839200/;https://ieeexplore.ieee.org/iel5/4839190/4839191/04839200.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;8;No DOI available;;;;;;;;
Kinetic systems in architecture: New approach for environmental control systems and context-sensitive buildings;N Ramzy, H Fayed - Sustainable Cities and Society, 2011 - Elsevier;2011;https://www.sciencedirect.com/science/article/pii/S2210670711000394;http://www.academia.edu/download/49094220/j.scs.2011.07.00420160924-14390-1et3cc0.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;22;No DOI available;;;;;;;;
Reconfiguration of software architecture styles with name mobility;D Hirsch, P Inverardi, U Montanari - International Conference on …, 2000 - Springer;2000;https://link.springer.com/chapter/10.1007/3-540-45263-X_10;No PDF available;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;47;No DOI available;;;;;;;;
Context-sensitive delta inference for identifying workload-dependent performance bottlenecks;X Xiao, S Han, D Zhang, T Xie - … of the 2013 International Symposium on …, 2013 - dl.acm.org;2013;https://dl.acm.org/citation.cfm?id=2483784;https://www.microsoft.com/en-us/research/wp-content/uploads/2016/07/issta13_delta_infer.pdf;context-sensitive+AND+distributed+composition+AND+reconfig_GoogleScholar.csv;GoogleScholar;1;53;No DOI available;;;;;;;;
Amplitude normalisation and intonation continuity modelling for unit selection;A Madsack - 2006 - ims.uni-stuttgart.de;2006;https://www.ims.uni-stuttgart.de/studium/studierende/arbeiten/studentenarbeiten/fertig/diplomarbeit_madsack.pdf;https://www.ims.uni-stuttgart.de/studium/studierende/arbeiten/studentenarbeiten/fertig/diplomarbeit_madsack.pdf;context-sensitive+AND+distributed+composition+AND+self-config_GoogleScholar.csv;GoogleScholar;1;2;No DOI available;;;;;;;;
Information infrastructure;RJ Robbins - IEEE Engineering in Medicine and Biology …, 1995 - ieeexplore.ieee.org;1995;https://ieeexplore.ieee.org/abstract/document/473269/;https://ieeexplore.ieee.org/iel1/51/9984/00473269.pdf;context-sensitive+AND+distributed+composition+AND+self-config_GoogleScholar.csv;GoogleScholar;1;17;No DOI available;;;;;;;;
Intracellular signalling proteins as 'smart'agents in parallel distributed processes;MJ Fisher, RC Paton, K Matsuno - BioSystems, 1999 - Elsevier;1999;https://www.sciencedirect.com/science/article/pii/S0303264799000064;http://scholar.google.de/scholar?output=instlink&nossl=1&q=info:w4w0l6TIA1QJ:scholar.google.com/&hl=de&as_sdt=0,5&scillfp=17310722152127266022&oi=lle;context-sensitive+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;55;No DOI available;;;;;;;;
Growth grammars simulating trees–an extension of L-systems incorporating local variables and sensitivity.;W Kurth, B Sloboda - 1997 - helda.helsinki.fi;1997;https://helda.helsinki.fi/handle/1975/8527;https://helda.helsinki.fi/bitstream/handle/1975/8527/silva_1997_31_3_%285%29_kurth.w.pdf?sequence=3;context-sensitive+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;63;No DOI available;;;;;;;;
Context-sensitive reasoning for autonomous agents and cooperative distributed problem solving;RM Turner - Proceedings of the IJCAI Workshop on Using …, 1993 - Citeseer;1993;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.34.993&rep=rep1&type=pdf;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.34.993&rep=rep1&type=pdf;context-sensitive+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;53;No DOI available;;;;;;;;
Data structure analysis: An efficient context-sensitive heap analysis;C Lattner, V Adve - 2003 - webdocs.cs.ualberta.ca;2003;http://webdocs.cs.ualberta.ca/~amaral/courses/605/papers/RFI-Lattner-02.pdf;http://webdocs.cs.ualberta.ca/~amaral/courses/605/papers/RFI-Lattner-02.pdf;context-sensitive+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;27;No DOI available;;;;;;;;
Prediction of novel precursor miRNAs using a context-sensitive hidden Markov model (CSHMM);S Agarwal, C Vaz… - BMC …, 2010 - bmcbioinformatics.biomedcentral …;2010;https://bmcbioinformatics.biomedcentral.com/articles/10.1186/1471-2105-11-S1-S29;https://bmcbioinformatics.biomedcentral.com/articles/10.1186/1471-2105-11-S1-S29;context-sensitive+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;61;No DOI available;;;;;;;;
The grammar of tolerance: On vagueness  context-sensitivity  and the origin of scale structure;HS Burnett - 2012 - escholarship.org;2012;https://escholarship.org/uc/item/5g7957z0;https://cloudfront.escholarship.org/dist/prd/content/qt5g7957z0/qt5g7957z0.pdf;context-sensitive+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;35;No DOI available;;;;;;;;
Beyond abilities: A dispositional theory of thinking;DN Perkins, E Jay, S Tishman - Merrill-Palmer Quarterly (1982-), 1993 - JSTOR;1982;https://www.jstor.org/stable/23087298;No PDF available;context-sensitive+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;783;No DOI available;;;;;;;;
Context-sensitive program analysis as database queries;MS Lam, J Whaley, VB Livshits, MC Martin… - Proceedings of the …, 2005 - dl.acm.org;2005;https://dl.acm.org/citation.cfm?id=1065169;https://www.researchgate.net/profile/John_Whaley/publication/200034054_Context-sensitive_program_analysis_as_database_queries/links/02e7e525428a54e99d000000.pdf;context-sensitive+AND+distributed+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;195;No DOI available;;;;;;;;
